date,ftraffic,ltr,rtl,dow,month,s_holid,p_holid,br_mo,br_fr,bweek,fest
2023-06-14,25058.0,,,Wednesday,June,0,0,0,0,0,0
2023-06-15,25438.0,,,Thursday,June,0,0,0,0,0,0
2023-06-16,29993.0,,,Friday,June,0,0,0,0,0,0
2023-06-17,34134.0,,,Saturday,June,0,0,0,0,0,0
2023-06-18,7440.0,,,Sunday,June,0,0,0,0,0,0
2023-06-19,21814.0,,,Monday,June,0,0,0,0,0,0
2023-06-20,21490.0,,,Tuesday,June,0,0,0,0,0,0
2023-06-21,23742.0,,,Wednesday,June,0,0,0,0,0,0
2023-06-22,21576.0,,,Thursday,June,0,0,0,0,0,0
2023-06-23,28243.0,,,Friday,June,0,0,0,0,0,0
2023-06-24,36249.0,,,Saturday,June,0,0,0,0,0,0
2023-06-25,9818.0,,,Sunday,June,0,0,0,0,0,0
2023-06-26,17912.0,,,Monday,June,0,0,0,0,0,0
2023-06-27,22569.0,,,Tuesday,June,0,0,0,0,0,0
2023-06-28,24949.0,,,Wednesday,June,0,0,0,0,0,0
2023-06-29,24562.0,,,Thursday,June,0,0,0,0,0,0
2023-06-30,29901.0,,,Friday,June,0,0,0,0,0,0
2023-07-01,36505.0,,,Saturday,July,0,0,0,0,0,0
2023-07-02,8825.0,,,Sunday,July,0,0,0,0,0,0
2023-07-03,23643.0,,,Monday,July,0,0,0,0,0,0
2023-07-04,27704.0,,,Tuesday,July,0,0,0,0,0,0
2023-07-05,27788.0,,,Wednesday,July,0,0,0,0,0,0
2023-07-06,28072.0,,,Thursday,July,0,0,0,0,0,0
2023-07-07,29236.0,,,Friday,July,0,0,0,0,0,0
2023-07-08,33431.0,,,Saturday,July,0,0,0,0,0,0
2023-07-09,6658.0,,,Sunday,July,0,0,0,0,0,0
2023-07-10,24031.0,,,Monday,July,0,0,0,0,0,0
2023-07-11,21305.0,,,Tuesday,July,0,0,0,0,0,0
2023-07-12,26064.0,,,Wednesday,July,0,0,0,0,0,0
2023-07-13,28561.0,,,Thursday,July,0,0,0,0,0,0
2023-07-14,29890.0,,,Friday,July,0,0,0,0,0,0
2023-07-15,30254.0,,,Saturday,July,0,0,0,0,0,0
2023-07-16,9994.0,,,Sunday,July,0,0,0,0,0,0
2023-07-17,26998.0,,,Monday,July,0,0,0,0,0,0
2023-07-18,27026.0,,,Tuesday,July,0,0,0,0,0,0
2023-07-19,26107.0,,,Wednesday,July,0,0,0,0,0,0
2023-07-20,28475.0,,,Thursday,July,0,0,0,0,0,0
2023-07-21,29596.0,,,Friday,July,0,0,0,0,0,0
2023-07-22,41058.0,,,Saturday,July,0,0,0,0,0,0
2023-07-23,9065.0,,,Sunday,July,0,0,0,0,0,0
2023-07-24,27005.0,,,Monday,July,0,0,0,0,0,0
2023-07-25,28090.0,,,Tuesday,July,0,0,0,0,0,0
2023-07-26,29704.0,,,Wednesday,July,0,0,0,0,0,0
2023-07-27,26274.0,,,Thursday,July,0,0,0,0,0,0
2023-07-28,33209.0,,,Friday,July,0,0,0,0,0,0
2023-07-29,37744.0,,,Saturday,July,0,0,0,0,0,0
2023-07-30,8863.0,,,Sunday,July,0,0,0,0,0,0
2023-07-31,32359.0,,,Monday,July,1,0,0,0,0,0
2023-08-01,27333.0,,,Tuesday,August,1,0,0,0,0,0
2023-08-02,20342.0,,,Wednesday,August,1,0,0,0,0,0
2023-08-03,31003.0,,,Thursday,August,1,0,0,0,0,0
2023-08-04,30274.0,,,Friday,August,1,0,0,0,0,0
2023-08-05,39299.0,,,Saturday,August,1,0,0,0,0,0
2023-08-06,5759.0,,,Sunday,August,1,0,0,0,0,0
2023-08-07,28763.0,,,Monday,August,1,0,0,0,0,0
2023-08-08,30376.0,,,Tuesday,August,1,0,0,0,0,0
2023-08-09,28089.0,,,Wednesday,August,1,0,0,0,0,0
2023-08-10,30983.0,,,Thursday,August,1,0,0,0,0,0
2023-08-11,31418.0,,,Friday,August,1,0,0,0,0,0
2023-08-12,34681.0,,,Saturday,August,1,0,0,0,0,0
2023-08-13,7989.0,,,Sunday,August,1,0,0,0,0,0
2023-08-14,29396.0,,,Monday,August,1,0,1,0,0,0
2023-08-15,7791.0,,,Tuesday,August,1,1,0,0,0,0
2023-08-16,29113.0,,,Wednesday,August,1,0,0,0,0,0
2023-08-17,25683.0,,,Thursday,August,1,0,0,0,0,0
2023-08-18,24960.0,,,Friday,August,1,0,0,0,0,0
2023-08-19,25868.0,,,Saturday,August,1,0,0,0,0,0
2023-08-20,5988.0,,,Sunday,August,1,0,0,0,0,0
2023-08-21,21668.0,,,Monday,August,1,0,0,0,0,0
2023-08-22,21713.0,,,Tuesday,August,1,0,0,0,0,0
2023-08-23,22209.0,,,Wednesday,August,1,0,0,0,0,0
2023-08-24,24154.0,,,Thursday,August,1,0,0,0,0,0
2023-08-25,25483.0,,,Friday,August,1,0,0,0,0,0
2023-08-26,34905.0,,,Saturday,August,1,0,0,0,0,0
2023-08-27,8002.0,,,Sunday,August,1,0,0,0,0,0
2023-08-28,28683.0,,,Monday,August,1,0,0,0,0,0
2023-08-29,25167.0,,,Tuesday,August,1,0,0,0,0,0
2023-08-30,29155.0,,,Wednesday,August,1,0,0,0,0,0
2023-08-31,30446.0,,,Thursday,August,1,0,0,0,0,0
2023-09-01,26783.0,,,Friday,September,1,0,0,0,0,0
2023-09-02,39598.0,,,Saturday,September,1,0,0,0,0,0
2023-09-03,8682.0,,,Sunday,September,1,0,0,0,0,0
2023-09-04,27305.0,,,Monday,September,1,0,0,0,0,0
2023-09-05,26593.0,,,Tuesday,September,1,0,0,0,0,0
2023-09-06,26906.0,,,Wednesday,September,1,0,0,0,0,0
2023-09-07,27731.0,,,Thursday,September,1,0,0,0,0,0
2023-09-08,35279.0,,,Friday,September,1,0,0,0,0,1
2023-09-09,49225.0,,,Saturday,September,1,0,0,0,0,1
2023-09-10,18331.0,,,Sunday,September,1,0,0,0,0,1
2023-09-11,28095.0,,,Monday,September,1,0,0,0,0,0
2023-09-12,23955.0,,,Tuesday,September,0,0,0,0,0,0
2023-09-13,24877.0,,,Wednesday,September,0,0,0,0,0,0
2023-09-14,26718.0,,,Thursday,September,0,0,0,0,0,0
2023-09-15,37915.0,,,Friday,September,0,0,0,0,0,0
2023-09-16,48445.0,,,Saturday,September,0,0,0,0,0,0
2023-09-17,9285.0,,,Sunday,September,0,0,0,0,0,0
2023-09-18,21720.0,,,Monday,September,0,0,0,0,0,0
2023-09-19,25522.0,,,Tuesday,September,0,0,0,0,0,0
2023-09-20,25899.0,,,Wednesday,September,0,0,0,0,0,0
2023-09-21,25029.0,,,Thursday,September,0,0,0,0,0,0
2023-09-22,30313.0,,,Friday,September,0,0,0,0,0,0
2023-09-23,42723.0,,,Saturday,September,0,0,0,0,0,0
2023-09-24,9623.0,,,Sunday,September,0,0,0,0,0,0
2023-09-25,25028.0,,,Monday,September,0,0,0,0,0,0
2023-09-26,25002.0,,,Tuesday,September,0,0,0,0,0,0
2023-09-27,26629.0,,,Wednesday,September,0,0,0,0,0,0
2023-09-28,26011.0,,,Thursday,September,0,0,0,0,0,0
2023-09-29,30757.0,,,Friday,September,0,0,0,0,0,0
2023-09-30,45073.0,,,Saturday,September,0,0,0,0,0,0
2023-10-01,10558.0,,,Sunday,October,0,0,0,0,0,0
2023-10-02,44082.0,,,Monday,October,0,0,1,0,0,0
2023-10-03,8321.0,,,Tuesday,October,0,1,0,0,0,0
2023-10-04,28832.0,,,Wednesday,October,0,0,0,0,0,0
2023-10-05,27439.0,,,Thursday,October,0,0,0,0,0,0
2023-10-06,32019.0,,,Friday,October,0,0,0,0,0,0
2023-10-07,44504.0,,,Saturday,October,0,0,0,0,0,0
2023-10-08,8835.0,,,Sunday,October,0,0,0,0,0,0
2023-10-09,25161.0,,,Monday,October,0,0,0,0,0,0
2023-10-10,25902.0,,,Tuesday,October,0,0,0,0,0,0
2023-10-11,27244.0,,,Wednesday,October,0,0,0,0,0,0
2023-10-12,25010.0,,,Thursday,October,0,0,0,0,0,0
2023-10-13,32678.0,,,Friday,October,0,0,0,0,0,0
2023-10-14,44488.0,,,Saturday,October,0,0,0,0,0,0
2023-10-15,8848.0,,,Sunday,October,0,0,0,0,0,0
2023-10-16,27481.0,,,Monday,October,0,0,0,0,0,0
2023-10-17,27148.0,,,Tuesday,October,0,0,0,0,0,0
2023-10-18,25913.0,,,Wednesday,October,0,0,0,0,0,0
2023-10-19,24103.0,,,Thursday,October,0,0,0,0,0,0
2023-10-20,29658.0,,,Friday,October,0,0,0,0,0,0
2023-10-21,46030.0,,,Saturday,October,0,0,0,0,0,0
2023-10-22,9572.0,,,Sunday,October,0,0,0,0,0,0
2023-10-23,25455.0,,,Monday,October,0,0,0,0,0,0
2023-10-24,18214.0,,,Tuesday,October,0,0,0,0,0,0
2023-10-25,19844.0,,,Wednesday,October,0,0,0,0,0,0
2023-10-26,26513.0,,,Thursday,October,0,0,0,0,0,0
2023-10-27,29123.0,,,Friday,October,0,0,0,0,0,0
2023-10-28,39581.0,,,Saturday,October,0,0,0,0,0,1
2023-10-29,32190.0,,,Sunday,October,0,0,0,0,0,1
2023-10-30,38673.0,,,Monday,October,1,0,0,0,0,0
2023-10-31,37058.0,,,Tuesday,October,1,0,0,0,0,0
2023-11-01,12426.0,,,Wednesday,November,1,1,0,0,0,0
2023-11-02,30574.0,,,Thursday,November,1,0,0,0,0,0
2023-11-03,37112.0,,,Friday,November,1,0,0,0,0,0
2023-11-04,40219.0,,,Saturday,November,0,0,0,0,0,0
2023-11-05,7410.0,,,Sunday,November,0,0,0,0,0,0
2023-11-06,23968.0,,,Monday,November,0,0,0,0,0,0
2023-11-07,23069.0,,,Tuesday,November,0,0,0,0,0,0
2023-11-08,26041.0,,,Wednesday,November,0,0,0,0,0,0
2023-11-09,25236.0,,,Thursday,November,0,0,0,0,0,0
2023-11-10,30700.0,,,Friday,November,0,0,0,0,0,0
2023-11-11,40308.0,,,Saturday,November,0,0,0,0,0,0
2023-11-12,9915.0,,,Sunday,November,0,0,0,0,0,0
2023-11-13,14320.0,,,Monday,November,0,0,0,0,0,0
2023-11-14,24203.0,,,Tuesday,November,0,0,0,0,0,0
2023-11-15,20805.0,,,Wednesday,November,0,0,0,0,0,0
2023-11-16,19235.0,,,Thursday,November,0,0,0,0,0,0
2023-11-17,31815.0,,,Friday,November,0,0,0,0,0,0
2023-11-18,42406.0,,,Saturday,November,0,0,0,0,0,0
2023-11-19,8821.0,,,Sunday,November,0,0,0,0,0,0
2023-11-20,25187.0,,,Monday,November,0,0,0,0,1,0
2023-11-21,25587.0,,,Tuesday,November,0,0,0,0,1,0
2023-11-22,31243.0,,,Wednesday,November,1,0,0,0,1,0
2023-11-23,26834.0,,,Thursday,November,0,0,0,0,1,0
2023-11-24,40264.0,,,Friday,November,0,0,0,0,1,0
2023-11-25,42336.0,,,Saturday,November,0,0,0,0,1,0
2023-11-26,8295.0,,,Sunday,November,0,0,0,0,0,0
2023-11-27,17845.0,,,Monday,November,0,0,0,0,0,0
2023-11-28,23284.0,,,Tuesday,November,0,0,0,0,0,0
2023-11-29,26313.0,,,Wednesday,November,0,0,0,0,0,0
2023-11-30,29130.0,,,Thursday,November,0,0,0,0,0,0
2023-12-01,35895.0,,,Friday,December,0,0,0,0,0,0
2023-12-02,61975.0,,,Saturday,December,0,0,0,0,0,0
2023-12-03,14121.0,,,Sunday,December,0,0,0,0,0,0
2023-12-04,30779.0,,,Monday,December,0,0,0,0,0,0
2023-12-05,31786.0,,,Tuesday,December,0,0,0,0,0,0
2023-12-06,33122.0,,,Wednesday,December,0,0,0,0,0,0
2023-12-07,36000.0,,,Thursday,December,0,0,0,0,0,0
2023-12-08,36391.0,,,Friday,December,0,0,0,0,0,0
2023-12-09,55762.0,,,Saturday,December,0,0,0,0,0,0
2023-12-10,16660.0,,,Sunday,December,0,0,0,0,0,0
2023-12-11,35845.0,,,Monday,December,0,0,0,0,0,0
2023-12-12,36311.0,,,Tuesday,December,0,0,0,0,0,0
2023-12-13,38721.0,,,Wednesday,December,0,0,0,0,0,0
2023-12-14,37297.0,,,Thursday,December,0,0,0,0,0,0
2023-12-15,48577.0,,,Friday,December,0,0,0,0,0,0
2023-12-16,62555.0,,,Saturday,December,0,0,0,0,0,0
2023-12-17,16912.0,,,Sunday,December,0,0,0,0,0,0
2023-12-18,41804.0,,,Monday,December,0,0,0,0,0,0
2023-12-19,43163.0,,,Tuesday,December,0,0,0,0,0,0
2023-12-20,45481.0,,,Wednesday,December,0,0,0,0,0,0
2023-12-21,36630.0,,,Thursday,December,0,0,0,0,0,0
2023-12-22,40520.0,,,Friday,December,0,0,0,0,0,0
2023-12-23,44713.0,,,Saturday,December,1,0,0,0,0,0
2023-12-24,3797.0,,,Sunday,December,1,0,0,0,0,0
2023-12-25,4838.0,,,Monday,December,1,1,0,0,0,0
2023-12-26,6885.0,,,Tuesday,December,1,1,0,0,0,0
2023-12-27,44492.0,,,Wednesday,December,1,0,0,0,0,0
2023-12-28,41946.0,,,Thursday,December,1,0,0,0,0,0
2023-12-29,40381.0,,,Friday,December,1,0,0,0,0,0
2023-12-30,39056.0,,,Saturday,December,1,0,0,0,0,0
2023-12-31,8829.0,,,Sunday,December,1,0,0,0,0,0
2024-01-01,7995.0,,,Monday,January,1,1,0,0,0,0
2024-01-02,19331.0,,,Tuesday,January,1,0,0,0,0,0
2024-01-03,25957.0,,,Wednesday,January,1,0,0,0,0,0
2024-01-04,29087.0,,,Thursday,January,1,0,0,0,0,0
2024-01-05,34935.0,,,Friday,January,1,0,0,0,0,0
2024-01-06,9556.0,,,Saturday,January,0,1,0,0,0,0
2024-01-07,6021.0,,,Sunday,January,0,0,0,0,0,0
2024-01-08,18887.0,,,Monday,January,0,0,0,0,0,0
2024-01-09,21271.0,,,Tuesday,January,0,0,0,0,0,0
2024-01-10,20171.0,,,Wednesday,January,0,0,0,0,0,0
2024-01-11,21849.0,,,Thursday,January,0,0,0,0,0,0
2024-01-12,24014.0,,,Friday,January,0,0,0,0,0,0
2024-01-13,35100.0,,,Saturday,January,0,0,0,0,0,0
2024-01-14,5832.0,,,Sunday,January,0,0,0,0,0,0
2024-01-15,18965.0,,,Monday,January,0,0,0,0,0,0
2024-01-16,23477.0,,,Tuesday,January,0,0,0,0,0,0
2024-01-17,10827.0,,,Wednesday,January,0,0,0,0,0,0
2024-01-18,15535.0,,,Thursday,January,0,0,0,0,0,0
2024-01-19,25890.0,,,Friday,January,0,0,0,0,0,0
2024-01-20,35675.0,,,Saturday,January,0,0,0,0,0,0
2024-01-21,6042.0,,,Sunday,January,0,0,0,0,0,0
2024-01-22,19036.0,,,Monday,January,0,0,0,0,0,0
2024-01-23,22482.0,,,Tuesday,January,0,0,0,0,0,0
2024-01-24,20034.0,,,Wednesday,January,0,0,0,0,0,0
2024-01-25,22505.0,,,Thursday,January,0,0,0,0,0,0
2024-01-26,21698.0,,,Friday,January,0,0,0,0,0,0
2024-01-27,39803.0,,,Saturday,January,0,0,0,0,0,0
2024-01-28,7377.0,,,Sunday,January,0,0,0,0,0,0
2024-01-29,21983.0,,,Monday,January,0,0,0,0,0,0
2024-01-30,22597.0,,,Tuesday,January,0,0,0,0,0,0
2024-01-31,24564.0,,,Wednesday,January,0,0,0,0,0,0
2024-02-01,23936.0,,,Thursday,February,0,0,0,0,0,0
2024-02-02,28954.0,,,Friday,February,0,0,0,0,0,0
2024-02-03,42270.0,,,Saturday,February,0,0,0,0,0,0
2024-02-04,6570.0,,,Sunday,February,0,0,0,0,0,0
2024-02-05,23647.0,,,Monday,February,0,0,0,0,0,0
2024-02-06,23107.0,,,Tuesday,February,0,0,0,0,0,0
2024-02-07,16046.0,,,Wednesday,February,0,0,0,0,0,0
2024-02-08,17963.0,,,Thursday,February,0,0,0,0,0,0
2024-02-09,28175.0,,,Friday,February,0,0,0,0,0,0
2024-02-10,39527.0,,,Saturday,February,0,0,0,0,0,0
2024-02-11,21066.0,,,Sunday,February,0,0,0,0,0,1
2024-02-12,24761.0,,,Monday,February,1,0,0,0,0,0
2024-02-13,25096.0,,,Tuesday,February,1,0,0,0,0,0
2024-02-14,30431.0,,,Wednesday,February,1,0,0,0,0,0
2024-02-15,31806.0,,,Thursday,February,1,0,0,0,0,0
2024-02-16,33055.0,,,Friday,February,1,0,0,0,0,0
2024-02-17,41932.0,,,Saturday,February,0,0,0,0,0,0
2024-02-18,8093.0,,,Sunday,February,0,0,0,0,0,0
2024-02-19,23051.0,,,Monday,February,0,0,0,0,0,0
2024-02-20,23742.0,,,Tuesday,February,0,0,0,0,0,0
2024-02-21,23735.0,,,Wednesday,February,0,0,0,0,0,0
2024-02-22,17148.0,,,Thursday,February,0,0,0,0,0,0
2024-02-23,28357.0,,,Friday,February,0,0,0,0,0,0
2024-02-24,41220.0,,,Saturday,February,0,0,0,0,0,0
2024-02-25,9022.0,,,Sunday,February,0,0,0,0,0,0
2024-02-26,21743.0,,,Monday,February,0,0,0,0,0,0
2024-02-27,22667.0,,,Tuesday,February,0,0,0,0,0,0
2024-02-28,25018.0,,,Wednesday,February,0,0,0,0,0,0
2024-02-29,26164.0,,,Thursday,February,0,0,0,0,0,0
2024-03-01,29692.0,,,Friday,March,0,0,0,0,0,0
2024-03-02,47134.0,,,Saturday,March,0,0,0,0,0,0
2024-03-03,12681.0,,,Sunday,March,0,0,0,0,0,0
2024-03-04,23284.0,,,Monday,March,0,0,0,0,0,0
2024-03-05,18820.0,,,Tuesday,March,0,0,0,0,0,0
2024-03-06,,,,Wednesday,March,0,0,0,0,0,0
2024-03-07,23513.0,,,Thursday,March,0,0,0,0,0,0
2024-03-08,33709.0,,,Friday,March,0,0,0,0,0,0
2024-03-09,45422.0,,,Saturday,March,0,0,0,0,0,0
2024-03-10,8468.0,,,Sunday,March,0,0,0,0,0,0
2024-03-11,22954.0,,,Monday,March,0,0,0,0,0,0
2024-03-12,21301.0,,,Tuesday,March,0,0,0,0,0,0
2024-03-13,22535.0,,,Wednesday,March,0,0,0,0,0,0
2024-03-14,25734.0,,,Thursday,March,0,0,0,0,0,0
2024-03-15,29727.0,,,Friday,March,0,0,0,0,0,0
2024-03-16,41261.0,,,Saturday,March,0,0,0,0,0,0
2024-03-17,9433.0,,,Sunday,March,0,0,0,0,0,0
2024-03-18,22188.0,,,Monday,March,0,0,0,0,0,0
2024-03-19,24575.0,,,Tuesday,March,0,0,0,0,0,0
2024-03-20,25907.0,,,Wednesday,March,0,0,0,0,0,0
2024-03-21,25206.0,,,Thursday,March,0,0,0,0,0,0
2024-03-22,29513.0,,,Friday,March,0,0,0,0,0,0
2024-03-23,38409.0,,,Saturday,March,0,0,0,0,0,0
2024-03-24,6176.0,,,Sunday,March,0,0,0,0,0,0
2024-03-25,30941.0,,,Monday,March,1,0,0,0,0,0
2024-03-26,32931.0,16298.0,16633.0,Tuesday,March,1,0,0,0,0,0
2024-03-27,31046.0,15462.0,15584.0,Wednesday,March,1,0,0,0,0,0
2024-03-28,32936.0,16258.0,16678.0,Thursday,March,1,0,0,0,0,0
2024-03-29,7449.0,3639.0,3810.0,Friday,March,1,1,0,0,0,0
2024-03-30,47768.0,23949.0,23819.0,Saturday,March,1,0,0,0,0,0
2024-03-31,8487.0,4202.0,4285.0,Sunday,March,1,0,0,0,0,0
2024-04-01,6028.0,2876.0,3152.0,Monday,April,1,1,0,0,0,0
2024-04-02,31341.0,15452.0,15889.0,Tuesday,April,1,0,0,0,0,0
2024-04-03,27323.0,13541.0,13782.0,Wednesday,April,1,0,0,0,0,0
2024-04-04,23644.0,11856.0,11788.0,Thursday,April,1,0,0,0,0,0
2024-04-05,36429.0,18124.0,18305.0,Friday,April,1,0,0,0,0,0
2024-04-06,44657.0,22135.0,22522.0,Saturday,April,1,0,0,0,0,0
2024-04-07,9805.0,4769.0,5036.0,Sunday,April,0,0,0,0,0,0
2024-04-08,26377.0,12931.0,13446.0,Monday,April,0,0,0,0,0,0
2024-04-09,23724.0,11667.0,12057.0,Tuesday,April,0,0,0,0,0,0
2024-04-10,26818.0,13270.0,13548.0,Wednesday,April,0,0,0,0,0,0
2024-04-11,27717.0,,,Thursday,April,0,0,0,0,0,0
2024-04-12,32275.0,,,Friday,April,0,0,0,0,0,0
2024-04-13,43746.0,,,Saturday,April,0,0,0,0,0,0
2024-04-14,10297.0,,,Sunday,April,0,0,0,0,0,0
2024-04-15,22997.0,,,Monday,April,0,0,0,0,0,0
2024-04-16,18018.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-17,23990.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-18,21241.0,,,Thursday,April,0,0,0,0,0,0
2024-04-19,15781.0,,,Friday,April,0,0,0,0,0,0
2024-04-20,41209.0,,,Saturday,April,0,0,0,0,0,0
2024-04-21,4286.0,,,Sunday,April,0,0,0,0,0,0
2024-04-22,22043.0,,,Monday,April,0,0,0,0,0,0
2024-04-23,23699.0,,,Tuesday,April,0,0,0,0,0,0
2024-04-24,19711.0,,,Wednesday,April,0,0,0,0,0,0
2024-04-25,23595.0,,,Thursday,April,0,0,0,0,0,0
2024-04-26,30965.0,,,Friday,April,0,0,0,0,0,0
2024-04-27,46680.0,,,Saturday,April,0,0,0,0,0,0
2024-04-28,10721.0,,,Sunday,April,0,0,0,0,0,0
2024-04-29,27252.0,,,Monday,April,0,0,0,0,0,0
2024-04-30,30338.0,,,Tuesday,April,0,0,0,0,0,0
2024-05-01,12421.0,,,Wednesday,May,0,1,0,0,0,0
2024-05-02,26309.0,,,Thursday,May,0,0,0,0,0,0
2024-05-03,31927.0,,,Friday,May,0,0,0,0,0,0
2024-05-04,46143.0,,,Saturday,May,0,0,0,0,0,0
2024-05-05,12984.0,,,Sunday,May,0,0,0,0,0,0
2024-05-06,23002.0,,,Monday,May,0,0,0,0,0,0
2024-05-07,26320.0,,,Tuesday,May,0,0,0,0,0,0
2024-05-08,28671.0,,,Wednesday,May,0,0,0,0,0,0
2024-05-09,12708.0,,,Thursday,May,0,1,0,0,0,0
2024-05-10,43987.0,,,Friday,May,0,0,0,1,0,0
2024-05-11,45702.0,,,Saturday,May,0,0,0,0,0,0
2024-05-12,9409.0,,,Sunday,May,0,0,0,0,0,0
2024-05-13,25417.0,,,Monday,May,0,0,0,0,0,0
2024-05-14,26696.0,,,Tuesday,May,0,0,0,0,0,0
2024-05-15,26939.0,,,Wednesday,May,0,0,0,0,0,0
2024-05-16,24640.0,12113.0,12527.0,Thursday,May,0,0,0,0,0,0
2024-05-17,24790.0,12170.0,12620.0,Friday,May,0,0,0,0,0,0
2024-05-18,42182.0,,,Saturday,May,0,0,0,0,0,0
2024-05-19,9986.0,,,Sunday,May,0,0,0,0,0,0
2024-05-20,10782.0,,,Monday,May,0,1,0,0,0,0
2024-05-21,25097.0,,,Tuesday,May,1,0,0,0,0,0
2024-05-22,30111.0,,,Wednesday,May,1,0,0,0,0,0
2024-05-23,30766.0,15335.0,15431.0,Thursday,May,1,0,0,0,0,0
2024-05-24,26416.0,13243.0,13173.0,Friday,May,1,0,0,0,0,0
2024-05-25,41114.0,,,Saturday,May,1,0,0,0,0,0
2024-05-26,12443.0,,,Sunday,May,1,0,0,0,0,0
2024-05-27,26196.0,,,Monday,May,1,0,0,0,0,0
2024-05-28,30665.0,,,Tuesday,May,1,0,0,0,0,0
2024-05-29,30397.0,,,Wednesday,May,1,0,0,0,0,0
2024-05-30,12236.0,,,Thursday,May,1,1,0,0,0,0
2024-05-31,39098.0,,,Friday,May,1,0,0,1,0,0
2024-06-01,29213.0,,,Saturday,June,1,0,0,0,0,0
2024-06-02,8893.0,,,Sunday,June,0,0,0,0,0,0
2024-06-03,24685.0,12218.0,12467.0,Monday,June,0,0,0,0,0,0
2024-06-04,25575.0,12368.0,13207.0,Tuesday,June,0,0,0,0,0,0
2024-06-05,25210.0,12333.0,12877.0,Wednesday,June,0,0,0,0,0,0
2024-06-06,25785.0,,,Thursday,June,0,0,0,0,0,0
2024-06-07,31049.0,,,Friday,June,0,0,0,0,0,0
2024-06-08,42708.0,,,Saturday,June,0,0,0,0,0,0
2024-06-09,9931.0,,,Sunday,June,0,0,0,0,0,0
2024-06-10,23424.0,,,Monday,June,0,0,0,0,0,0
2024-06-11,25618.0,12668.0,12950.0,Tuesday,June,0,0,0,0,0,0
2024-06-12,24113.0,11969.0,12144.0,Wednesday,June,0,0,0,0,0,0
2024-06-13,26259.0,13104.0,13155.0,Thursday,June,0,0,0,0,0,0
2024-06-14,26728.0,13268.0,13460.0,Friday,June,0,0,0,0,0,0
2024-06-15,41653.0,20560.0,21093.0,Saturday,June,0,0,0,0,0,0
2024-06-16,9520.0,4555.0,4965.0,Sunday,June,0,0,0,0,0,0
2024-06-17,22521.0,11051.0,11470.0,Monday,June,0,0,0,0,0,0
2024-06-18,24067.0,11767.0,12300.0,Tuesday,June,0,0,0,0,0,0
2024-06-19,22331.0,11088.0,11243.0,Wednesday,June,0,0,0,0,0,0
2024-06-20,24846.0,12225.0,12621.0,Thursday,June,0,0,0,0,0,0
2024-06-21,27205.0,13504.0,13701.0,Friday,June,0,0,0,0,0,0
2024-06-22,38937.0,19273.0,19664.0,Saturday,June,0,0,0,0,0,0
2024-06-23,9026.0,4305.0,4721.0,Sunday,June,0,0,0,0,0,0
2024-06-24,23392.0,11477.0,11915.0,Monday,June,0,0,0,0,0,0
2024-06-25,23921.0,11777.0,12144.0,Tuesday,June,0,0,0,0,0,0
2024-06-26,23186.0,11476.0,11710.0,Wednesday,June,0,0,0,0,0,0
2024-06-27,19349.0,9623.0,9726.0,Thursday,June,0,0,0,0,0,0
2024-06-28,16326.0,8161.0,8165.0,Friday,June,0,0,0,0,0,0
2024-06-29,36119.0,17891.0,18228.0,Saturday,June,0,0,0,0,0,0
2024-06-30,5507.0,2454.0,3053.0,Sunday,June,0,0,0,0,0,0
2024-07-01,23163.0,11505.0,11658.0,Monday,July,0,0,0,0,0,0
2024-07-02,24489.0,11852.0,12637.0,Tuesday,July,0,0,0,0,0,0
2024-07-03,22515.0,11169.0,11346.0,Wednesday,July,0,0,0,0,0,0
2024-07-04,24676.0,12152.0,12524.0,Thursday,July,0,0,0,0,0,0
2024-07-05,29014.0,14248.0,14766.0,Friday,July,0,0,0,0,0,0
2024-07-06,33237.0,16683.0,16554.0,Saturday,July,0,0,0,0,0,0
2024-07-07,10094.0,4808.0,5286.0,Sunday,July,0,0,0,0,0,0
2024-07-08,27275.0,13542.0,13733.0,Monday,July,0,0,0,0,0,0
2024-07-09,22583.0,11247.0,11336.0,Tuesday,July,0,0,0,0,0,0
2024-07-10,24585.0,12176.0,12409.0,Wednesday,July,0,0,0,0,0,0
2024-07-11,28214.0,13870.0,14344.0,Thursday,July,0,0,0,0,0,0
2024-07-12,29283.0,14630.0,14653.0,Friday,July,0,0,0,0,0,0
2024-07-13,43038.0,21719.0,21319.0,Saturday,July,0,0,0,0,0,0
2024-07-14,9348.0,4408.0,4940.0,Sunday,July,0,0,0,0,0,0
2024-07-15,25610.0,12494.0,13116.0,Monday,July,0,0,0,0,0,0
2024-07-16,28674.0,14132.0,14542.0,Tuesday,July,0,0,0,0,0,0
2024-07-17,28472.0,13907.0,14565.0,Wednesday,July,0,0,0,0,0,0
2024-07-18,27026.0,13194.0,13832.0,Thursday,July,0,0,0,0,0,0
2024-07-19,28375.0,13959.0,14416.0,Friday,July,0,0,0,0,0,0
2024-07-20,31605.0,15832.0,15773.0,Saturday,July,0,0,0,0,0,0
2024-07-21,9011.0,4367.0,4644.0,Sunday,July,0,0,0,0,0,0
2024-07-22,26779.0,13246.0,13533.0,Monday,July,0,0,0,0,0,0
2024-07-23,29655.0,14344.0,15311.0,Tuesday,July,0,0,0,0,0,0
